

Colorado (PST) SNOTEL Site Grizzly Peak - NRCS National Water and Climate Center - Provisional Data - subject to revision as of Wed Mar 08 18:48:28 GMT-08:00 2023. Notes on dates - Daily sensors (e.g. TAVG.D-1) report a summary value for the previous day.  Hourly sensors (e.g. TAVG.H-1) report a summary value for the previous hour.  Instantaneous sensors (e.g. TOBS.I-1) report a single observation on the hour.

Site Id,Date,Time,SNWD.I-1 (in) ,
505,2003-03-24,,      73,
505,2003-03-25,,      75,
505,2003-03-26,,      72,
505,2003-03-27,,      77,
505,2003-03-28,,      76,
505,2003-03-29,,      75,
505,2003-03-30,,      76,
505,2003-03-31,,      98,
505,2003-04-01,,      70,
505,2003-04-02,,      68,
505,2003-04-03,,      66,
505,2003-04-04,,      66,
505,2003-04-05,,      66,
505,2003-04-06,,      98,
505,2003-04-07,,      71,
505,2003-04-08,,      98,
505,2003-04-09,,      67,
505,2003-04-10,,      65,
505,2003-04-11,,      63,
505,2003-04-12,,      61,
505,2003-04-13,,      59,
505,2003-04-14,,      56,
505,2003-04-15,,      54,
505,2003-04-16,,      98,
505,2003-04-17,,      59,
505,2003-04-18,,      98,
505,2003-04-19,,      57,
505,2003-04-20,,      61,
505,2003-04-21,,      57,
505,2003-04-22,,      98,
505,2003-04-23,,      98,
505,2003-04-24,,      98,
505,2003-04-25,,      98,
505,2003-04-26,,      72,
505,2003-04-27,,      65,
505,2003-04-28,,      62,
505,2003-04-29,,      60,
505,2003-04-30,,      58,
505,2003-05-01,,      58,
505,2003-05-02,,      57,
505,2003-05-03,,      57,
505,2003-05-04,,      55,
505,2003-05-05,,      55,
505,2003-05-06,,      56,
505,2003-05-07,,      55,
505,2003-05-08,,      55,
505,2003-05-09,,      56,
505,2003-05-10,,      59,
505,2003-05-11,,      57,
505,2003-05-12,,      56,
505,2003-05-13,,      52,
505,2003-05-14,,      51,
505,2003-05-15,,      49,
505,2003-05-16,,      47,
505,2003-05-17,,      43,
505,2003-05-18,,      40,
505,2003-05-19,,      98,
505,2003-05-20,,      37,
505,2003-05-21,,      35,
505,2003-05-22,,      32,
505,2003-05-23,,      29,
505,2003-05-24,,      27,
505,2003-05-25,,      24,
505,2003-05-26,,      21,
505,2003-05-27,,      18,
505,2003-05-28,,      14,
505,2003-05-29,,       9,
505,2003-05-30,,       6,
505,2003-05-31,,       2,
505,2003-06-01,,      -1,
505,2003-06-02,,       0,
505,2003-06-03,,       0,
505,2003-06-04,,       0,
505,2003-06-05,,       0,
505,2003-06-06,,       0,
505,2003-06-07,,      98,
505,2003-06-08,,       0,
505,2003-06-09,,       0,
505,2003-06-10,,      -1,
505,2003-06-11,,       0,
505,2003-06-12,,       0,
505,2003-06-13,,       0,
505,2003-06-14,,      -1,
505,2003-06-15,,       0,
505,2003-06-16,,       0,
505,2003-06-17,,       0,
505,2003-06-18,,       0,
505,2003-06-19,,      -1,
505,2003-06-20,,      -2,
505,2003-06-21,,       0,
505,2003-06-22,,       0,
505,2003-06-23,,       0,
505,2003-06-24,,       0,
505,2003-06-25,,       0,
505,2003-06-26,,       0,
505,2003-06-27,,       0,
505,2003-06-28,,       0,
505,2003-06-29,,       0,
505,2003-06-30,,       1,
505,2003-07-01,,       0,
505,2003-07-02,,       0,
505,2003-07-03,,       1,
505,2003-07-04,,       0,
505,2003-07-05,,       1,
505,2003-07-06,,       0,
505,2003-07-07,,       0,
505,2003-07-08,,      -2,
505,2003-07-09,,       1,
505,2003-07-10,,       1,
505,2003-07-11,,       0,
505,2003-07-12,,       1,
505,2003-07-13,,      -1,
505,2003-07-14,,       0,
505,2003-07-15,,      -1,
505,2003-07-16,,       1,
505,2003-07-17,,       0,
505,2003-07-18,,       0,
505,2003-07-19,,       0,
505,2003-07-20,,       0,
505,2003-07-21,,       1,
505,2003-07-22,,       1,
505,2003-07-23,,       2,
505,2003-07-24,,       1,
505,2003-07-25,,       3,
505,2003-07-26,,       0,
505,2003-07-27,,       1,
505,2003-07-28,,       0,
505,2003-07-29,,       2,
505,2003-07-30,,       1,
505,2003-07-31,,       3,
505,2003-08-01,,       1,
505,2003-08-02,,      -1,
505,2003-08-03,,      -2,
505,2003-08-04,,      -1,
505,2003-08-05,,       1,
505,2003-08-06,,      -2,
505,2003-08-07,,       0,
505,2003-08-08,,      -1,
505,2003-08-09,,       1,
505,2003-08-10,,       1,
505,2003-08-11,,       3,
505,2003-08-12,,       0,
505,2003-08-13,,       0,
505,2003-08-14,,       2,
505,2003-08-15,,       1,
505,2003-08-16,,       1,
505,2003-08-17,,      -1,
505,2003-08-18,,       0,
505,2003-08-19,,       0,
505,2003-08-20,,       2,
505,2003-08-21,,       3,
505,2003-08-22,,       0,
505,2003-08-23,,       2,
505,2003-08-24,,      -1,
505,2003-08-25,,      -1,
505,2003-08-26,,       3,
505,2003-08-27,,       2,
505,2003-08-28,,       2,
505,2003-08-29,,      -1,
505,2003-08-30,,       1,
505,2003-08-31,,      -2,
505,2003-09-01,,      -2,
505,2003-09-02,,       1,
505,2003-09-03,,       2,
505,2003-09-04,,       0,
505,2003-09-05,,       1,
505,2003-09-06,,      -2,
505,2003-09-07,,      -1,
505,2003-09-08,,      -1,
505,2003-09-09,,       0,
505,2003-09-10,,       2,
505,2003-09-11,,       1,
505,2003-09-12,,       1,
505,2003-09-13,,       2,
505,2003-09-14,,       0,
505,2003-09-15,,       0,
505,2003-09-16,,       1,
505,2003-09-17,,      -1,
505,2003-09-18,,       1,
505,2003-09-19,,       0,
505,2003-09-20,,       1,
505,2003-09-21,,       1,
505,2003-09-22,,       0,
505,2003-09-23,,       0,
505,2003-09-24,,       0,
505,2003-09-25,,       0,
505,2003-09-26,,       0,
505,2003-09-27,,       0,
505,2003-09-28,,       0,
505,2003-09-29,,       0,
505,2003-09-30,,       0,
505,2003-09-30,23:59,-99.9,
505,2003-10-01,,       0,
505,2003-10-02,,      -1,
505,2003-10-03,,       0,
505,2003-10-04,,       1,
505,2003-10-05,,      -1,
505,2003-10-06,,       1,
505,2003-10-07,,       1,
505,2003-10-08,,       2,
505,2003-10-09,,       0,
505,2003-10-10,,       1,
505,2003-10-11,,      -1,
505,2003-10-12,,       0,
505,2003-10-13,,       0,
505,2003-10-14,,       2,
505,2003-10-15,,       0,
505,2003-10-16,,       1,
505,2003-10-17,,       0,
505,2003-10-18,,       0,
505,2003-10-19,,       0,
505,2003-10-20,,       0,
505,2003-10-21,,       0,
505,2003-10-22,,       1,
505,2003-10-23,,       0,
505,2003-10-24,,       1,
505,2003-10-25,,       2,
505,2003-10-26,,       0,
505,2003-10-27,,       1,
505,2003-10-28,,       0,
505,2003-10-29,,       0,
505,2003-10-30,,       0,
505,2003-10-31,,       1,
505,2003-11-01,,       0,
505,2003-11-02,,       0,
505,2003-11-03,,       1,
505,2003-11-04,,       3,
505,2003-11-05,,       3,
505,2003-11-06,,      97,
505,2003-11-07,,       4,
505,2003-11-08,,       4,
505,2003-11-09,,       5,
505,2003-11-10,,       5,
505,2003-11-11,,       8,
505,2003-11-12,,       9,
505,2003-11-13,,       9,
505,2003-11-14,,      10,
505,2003-11-15,,      97,
505,2003-11-16,,      12,
505,2003-11-17,,      11,
505,2003-11-18,,      16,
505,2003-11-19,,      15,
505,2003-11-20,,      14,
505,2003-11-21,,      13,
505,2003-11-22,,      12,
505,2003-11-23,,      14,
505,2003-11-24,,      13,
505,2003-11-25,,      13,
505,2003-11-26,,      97,
505,2003-11-27,,      16,
505,2003-11-28,,      97,
505,2003-11-29,,      15,
505,2003-11-30,,      15,
505,2003-12-01,,      14,
505,2003-12-02,,      14,
505,2003-12-03,,      12,
505,2003-12-04,,      13,
505,2003-12-05,,      13,
505,2003-12-06,,      13,
505,2003-12-07,,      13,
505,2003-12-08,,      14,
505,2003-12-09,,      19,
505,2003-12-10,,      18,
505,2003-12-11,,      18,
505,2003-12-12,,      18,
505,2003-12-13,,      18,
505,2003-12-14,,      97,
505,2003-12-15,,      20,
505,2003-12-16,,      22,
505,2003-12-17,,      21,
505,2003-12-18,,      20,
505,2003-12-19,,      20,
505,2003-12-20,,      19,
505,2003-12-21,,      19,
505,2003-12-22,,      19,
505,2003-12-23,,      20,
505,2003-12-24,,      19,
505,2003-12-25,,      19,
505,2003-12-26,,      19,
505,2003-12-27,,      20,
505,2003-12-28,,      21,
505,2003-12-29,,      21,
505,2003-12-30,,      97,
505,2003-12-31,,      97,




